order_id,order_date,customer_id,customer_segment,country,city,product_category,product_name,quantity,unit_price,discount_applied,tax_amount,total_amount,payment_method,order_status,updated_at
2305,24-01-2022,C4601,Consumer,USA,Austin,Groceries,Rice,5,1462,150,731,7891,Cash,Cancelled,24-01-2022
2306,17-02-2023,C7795,Consumer,India,Bangalore,Fashion,T-Shirt,2,945,0,189,2079,Debit Card,Returned,17-02-2023
2307,25-06-2022,C5905,Corporate,USA,San Francisco,Home Appliances,Refrigerator,4,873,50,349.2,3791.2,UPI,Cancelled,25-06-2022
2308,18-08-2025,C4927,Consumer,Germany,Berlin,Home Appliances,Microwave,2,1739,50,347.8,3775.8,Credit Card,Cancelled,18-08-2025
2309,13-01-2021,C3828,Consumer,USA,New York,Electronics,Headphones,4,1306,50,522.4,5696.4,Cash,Cancelled,13-01-2021
2310,08-07-2021,C7752,Consumer,UK,Manchester,Fashion,Shoes,4,2347,100,938.8,10226.8,Net Banking,Completed,08-07-2021
2311,09-03-2022,C3865,Corporate,India,Bangalore,Fashion,Jeans,1,2306,50,230.6,2486.6,UPI,Cancelled,09-03-2022
2312,02-07-2025,C9529,Consumer,India,Chennai,Fashion,T-Shirt,2,334,50,66.8,684.8,Cash,Completed,02-07-2025
2313,01-09-2021,C8528,Corporate,USA,New York,Groceries,Spices,5,2632,0,1316,14476,Debit Card,Returned,01-09-2021
2314,30-07-2023,C6284,Home Office,USA,Austin,Home Appliances,Refrigerator,1,1196,100,119.6,1215.6,Net Banking,Completed,30-07-2023
2315,27-11-2023,C7742,Corporate,India,Delhi,Fashion,Shoes,1,1744,0,174.4,1918.4,Credit Card,Completed,27-11-2023
2316,13-03-2025,C6039,Home Office,India,Delhi,Home Appliances,Washing Machine,4,731,0,292.4,3216.4,Net Banking,Cancelled,13-03-2025
2317,18-12-2024,C7026,Corporate,Germany,Munich,Home Appliances,Microwave,5,2138,50,1069,11709,Debit Card,Returned,18-12-2024
2318,13-12-2023,C7390,Corporate,Germany,Munich,Groceries,Spices,2,694,0,138.8,1526.8,Debit Card,Cancelled,13-12-2023
2319,03-04-2025,C2906,Corporate,USA,Austin,Home Appliances,Microwave,5,630,50,315,3415,Credit Card,Returned,03-04-2025
2320,12-05-2022,C5970,Consumer,USA,New York,Groceries,Spices,4,650,150,260,2710,Cash,Completed,12-05-2022
2321,05-02-2025,C5506,Corporate,India,Delhi,Groceries,Spices,1,2405,50,240.5,2595.5,Cash,Completed,05-02-2025
2322,31-08-2023,C6732,Home Office,India,Delhi,Fashion,Shoes,4,2102,150,840.8,9098.8,Credit Card,Completed,31-08-2023
2323,29-09-2021,C3578,Home Office,UK,Manchester,Groceries,Rice,5,303,50,151.5,1616.5,Credit Card,Returned,29-09-2021
2324,16-05-2024,C2079,Corporate,UK,London,Home Appliances,Microwave,4,1675,0,670,7370,UPI,Cancelled,16-05-2024
2325,08-07-2022,C8059,Consumer,UK,Manchester,Groceries,Spices,3,1938,0,581.4,6395.4,Net Banking,Cancelled,08-07-2022
2326,14-02-2023,C7857,Corporate,Germany,Munich,Home Appliances,Washing Machine,3,1986,100,595.8,6453.8,UPI,Cancelled,14-02-2023
2327,14-08-2023,C8611,Corporate,Germany,Berlin,Home Appliances,Refrigerator,3,589,0,176.7,1943.7,Cash,Cancelled,14-08-2023
2328,15-11-2025,C6972,Consumer,India,Bangalore,Home Appliances,Washing Machine,5,1108,0,554,6094,UPI,Completed,15-11-2025
2329,20-02-2021,C5759,Consumer,India,Chennai,Fashion,Shoes,4,1245,150,498,5328,UPI,Returned,20-02-2021
2330,14-12-2022,C5578,Home Office,USA,New York,Home Appliances,Washing Machine,3,2506,50,751.8,8219.8,Debit Card,Completed,14-12-2022
2331,03-03-2021,C9152,Home Office,India,Mumbai,Electronics,Laptop,5,2121,0,1060.5,11665.5,Net Banking,Returned,03-03-2021
2332,14-07-2025,C4458,Corporate,India,Delhi,Groceries,Oil,5,324,150,162,1632,Cash,Returned,14-07-2025
2333,04-12-2024,C5239,Corporate,India,Chennai,Groceries,Rice,1,732,0,73.2,805.2,Debit Card,Returned,04-12-2024
2334,11-06-2025,C8387,Consumer,UK,London,Groceries,Oil,2,620,150,124,1214,Credit Card,Returned,11-06-2025
2335,21-06-2023,C3164,Corporate,UK,Manchester,Electronics,Headphones,5,824,50,412,4482,Net Banking,Cancelled,21-06-2023
2336,20-01-2025,C7011,Consumer,India,Bangalore,Fashion,Shoes,3,1502,0,450.6,4956.6,Net Banking,Cancelled,20-01-2025
2337,12-07-2023,C4200,Corporate,UK,London,Groceries,Spices,2,417,50,83.4,867.4,UPI,Returned,12-07-2023
2338,27-04-2021,C6483,Corporate,UK,London,Electronics,Mobile,2,1040,150,208,2138,Debit Card,Returned,27-04-2021
2339,05-07-2025,C4577,Consumer,USA,San Francisco,Electronics,Headphones,3,1761,0,528.3,5811.3,UPI,Cancelled,05-07-2025
2340,22-04-2023,C3283,Home Office,USA,San Francisco,Home Appliances,Microwave,2,1488,0,297.6,3273.6,Cash,Returned,22-04-2023
2341,24-08-2024,C9655,Home Office,Germany,Berlin,Groceries,Spices,4,1469,0,587.6,6463.6,Net Banking,Returned,24-08-2024
2342,25-01-2022,C4193,Corporate,India,Mumbai,Electronics,Headphones,1,539,100,53.9,492.9,Cash,Completed,25-01-2022
2343,22-10-2024,C1875,Corporate,India,Chennai,Home Appliances,Microwave,2,2740,0,548,6028,Debit Card,Completed,22-10-2024
2344,22-07-2022,C8473,Home Office,USA,San Francisco,Electronics,Mobile,4,2678,150,1071.2,11633.2,UPI,Cancelled,22-07-2022
2345,14-11-2025,C4153,Consumer,India,Delhi,Groceries,Spices,1,1763,0,176.3,1939.3,Credit Card,Returned,14-11-2025
2346,14-08-2021,C9497,Corporate,Germany,Berlin,Groceries,Rice,1,764,0,76.4,840.4,Debit Card,Cancelled,14-08-2021
2347,16-10-2021,C1960,Corporate,Germany,Munich,Home Appliances,Microwave,1,983,50,98.3,1031.3,Credit Card,Cancelled,16-10-2021
2348,27-03-2022,C4654,Consumer,USA,San Francisco,Electronics,Laptop,2,430,0,86,946,UPI,Completed,27-03-2022
2349,29-10-2024,C8327,Home Office,Germany,Berlin,Electronics,Laptop,4,976,100,390.4,4194.4,Net Banking,Cancelled,29-10-2024
2350,31-10-2021,C3625,Corporate,Germany,Munich,Home Appliances,Microwave,1,2087,150,208.7,2145.7,Credit Card,Returned,31-10-2021
2351,28-10-2025,C8574,Corporate,UK,London,Fashion,Jeans,5,2359,0,1179.5,12974.5,Net Banking,Completed,28-10-2025
2352,03-11-2025,C5280,Home Office,UK,London,Groceries,Rice,2,2359,0,471.8,5189.8,Cash,Cancelled,03-11-2025
2353,25-10-2025,C2561,Corporate,Germany,Munich,Electronics,Laptop,3,1978,50,593.4,6477.4,Cash,Cancelled,25-10-2025
2354,03-04-2024,C6173,Home Office,UK,Manchester,Groceries,Oil,5,1419,150,709.5,7654.5,Credit Card,Cancelled,03-04-2024
2355,25-11-2024,C8859,Corporate,India,Delhi,Electronics,Laptop,3,2577,100,773.1,8404.1,Net Banking,Completed,25-11-2024
2356,12-07-2021,C3316,Consumer,USA,San Francisco,Electronics,Headphones,1,1577,50,157.7,1684.7,UPI,Completed,12-07-2021
2357,04-09-2024,C7020,Consumer,Germany,Munich,Fashion,Jeans,3,1728,50,518.4,5652.4,Credit Card,Completed,04-09-2024
2358,20-03-2025,C5983,Consumer,Germany,Munich,Electronics,Mobile,2,808,100,161.6,1677.6,Cash,Completed,20-03-2025
2359,17-07-2025,C2837,Consumer,India,Chennai,Home Appliances,Refrigerator,4,703,0,281.2,3093.2,UPI,Returned,17-07-2025
2360,03-07-2024,C8700,Consumer,India,Bangalore,Fashion,Jeans,2,810,100,162,1682,UPI,Completed,03-07-2024
2361,16-08-2023,C1382,Home Office,Germany,Munich,Groceries,Rice,4,1337,0,534.8,5882.8,Net Banking,Cancelled,16-08-2023
2362,05-03-2022,C5575,Consumer,India,Mumbai,Electronics,Mobile,3,1492,100,447.6,4823.6,Net Banking,Returned,05-03-2022
2363,25-08-2021,C1334,Corporate,UK,London,Groceries,Oil,2,2114,150,422.8,4500.8,Debit Card,Returned,25-08-2021
2364,26-04-2021,C8559,Consumer,India,Chennai,Fashion,Shoes,3,1989,100,596.7,6463.7,UPI,Completed,26-04-2021
2365,23-06-2023,C1115,Consumer,India,Chennai,Electronics,Laptop,5,2293,0,1146.5,12611.5,Credit Card,Completed,23-06-2023
2366,11-06-2024,C6917,Home Office,USA,New York,Electronics,Mobile,5,1950,50,975,10675,Net Banking,Returned,11-06-2024
2367,09-01-2024,C9448,Corporate,USA,Austin,Fashion,Shoes,3,2846,0,853.8,9391.8,Net Banking,Returned,09-01-2024
2368,16-02-2023,C4558,Consumer,India,Mumbai,Electronics,Headphones,2,1229,100,245.8,2603.8,UPI,Returned,16-02-2023
2369,12-04-2021,C8999,Home Office,Germany,Munich,Groceries,Spices,2,954,0,190.8,2098.8,Cash,Completed,12-04-2021
2370,21-05-2022,C2336,Consumer,Germany,Munich,Electronics,Headphones,1,2500,0,250,2750,Net Banking,Returned,21-05-2022
2371,14-08-2025,C1127,Consumer,USA,San Francisco,Electronics,Laptop,4,1253,100,501.2,5413.2,Net Banking,Cancelled,14-08-2025
2372,30-12-2023,C4258,Consumer,USA,New York,Fashion,T-Shirt,4,840,150,336,3546,Cash,Cancelled,30-12-2023
2373,01-10-2025,C7680,Consumer,UK,London,Home Appliances,Washing Machine,5,1941,0,970.5,10675.5,Debit Card,Cancelled,01-10-2025
2374,06-01-2024,C4922,Home Office,UK,London,Electronics,Headphones,4,201,0,80.4,884.4,Net Banking,Cancelled,06-01-2024
2375,02-01-2024,C8165,Home Office,USA,San Francisco,Home Appliances,Washing Machine,1,2818,100,281.8,2999.8,Credit Card,Cancelled,02-01-2024
2376,01-12-2024,C2171,Corporate,Germany,Berlin,Home Appliances,Refrigerator,5,1722,100,861,9371,Credit Card,Cancelled,01-12-2024
2377,29-01-2021,C3351,Corporate,USA,Chicago,Fashion,Shoes,3,2948,150,884.4,9578.4,Credit Card,Cancelled,29-01-2021
2378,09-08-2024,C7561,Home Office,USA,Chicago,Home Appliances,Refrigerator,1,2466,100,246.6,2612.6,UPI,Cancelled,09-08-2024
2379,10-05-2023,C9370,Corporate,India,Mumbai,Home Appliances,Washing Machine,2,1337,0,267.4,2941.4,Debit Card,Cancelled,10-05-2023
2380,16-01-2021,C3859,Home Office,India,Delhi,Fashion,Jeans,3,1678,0,503.4,5537.4,Cash,Cancelled,16-01-2021
2381,31-05-2024,C7716,Corporate,India,Bangalore,Home Appliances,Washing Machine,2,2532,0,506.4,5570.4,Credit Card,Returned,31-05-2024
2382,18-07-2022,C4771,Home Office,USA,San Francisco,Fashion,Shoes,4,2940,0,1176,12936,UPI,Returned,18-07-2022
2383,02-02-2022,C2583,Home Office,USA,San Francisco,Fashion,Jeans,2,2099,0,419.8,4617.8,Cash,Cancelled,02-02-2022
2384,03-09-2024,C6998,Corporate,UK,Manchester,Electronics,Headphones,3,801,0,240.3,2643.3,UPI,Completed,03-09-2024
2385,22-05-2025,C9913,Corporate,UK,London,Electronics,Mobile,4,892,0,356.8,3924.8,Credit Card,Cancelled,22-05-2025
2386,28-06-2024,C2580,Corporate,Germany,Munich,Fashion,Shoes,5,2572,50,1286,14096,Net Banking,Completed,28-06-2024
2387,28-06-2022,C6443,Consumer,India,Chennai,Groceries,Rice,3,543,50,162.9,1741.9,Debit Card,Completed,28-06-2022
2388,10-11-2025,C7147,Consumer,Germany,Munich,Fashion,T-Shirt,1,1730,50,173,1853,Cash,Cancelled,10-11-2025
2389,25-07-2021,C4639,Corporate,Germany,Munich,Fashion,T-Shirt,5,2869,0,1434.5,15779.5,Net Banking,Cancelled,25-07-2021
2390,18-05-2023,C5996,Home Office,UK,London,Groceries,Rice,2,1402,150,280.4,2934.4,UPI,Returned,18-05-2023
2391,18-02-2025,C2944,Consumer,India,Chennai,Groceries,Spices,1,2157,0,215.7,2372.7,Net Banking,Completed,18-02-2025
2392,11-12-2023,C4567,Corporate,UK,London,Home Appliances,Refrigerator,4,1891,0,756.4,8320.4,Debit Card,Completed,11-12-2023
2393,17-11-2021,C2335,Corporate,India,Bangalore,Groceries,Oil,2,1713,100,342.6,3668.6,Cash,Returned,17-11-2021
2394,12-12-2021,C9565,Corporate,Germany,Berlin,Groceries,Rice,1,320,0,32,352,Debit Card,Returned,12-12-2021
2395,06-03-2025,C1101,Consumer,UK,Manchester,Electronics,Headphones,1,2531,0,253.1,2784.1,Cash,Completed,06-03-2025
2396,22-01-2022,C5424,Corporate,Germany,Munich,Electronics,Laptop,4,2900,100,1160,12660,Net Banking,Completed,22-01-2022
2397,21-09-2023,C8416,Home Office,Germany,Munich,Fashion,Jeans,5,2327,0,1163.5,12798.5,Net Banking,Completed,21-09-2023
2398,30-09-2023,C2521,Corporate,Germany,Berlin,Groceries,Oil,3,2696,150,808.8,8746.8,Credit Card,Completed,30-09-2023
2399,19-12-2022,C7895,Corporate,India,Mumbai,Electronics,Mobile,4,1516,100,606.4,6570.4,Cash,Returned,19-12-2022
2400,16-02-2022,C7387,Home Office,India,Mumbai,Electronics,Headphones,3,2244,150,673.2,7255.2,Net Banking,Cancelled,16-02-2022
2401,25-07-2023,C2542,Home Office,UK,Manchester,Groceries,Spices,3,830,0,249,2739,Credit Card,Completed,25-07-2023
2402,31-10-2021,C3496,Home Office,India,Chennai,Fashion,T-Shirt,5,1730,0,865,9515,UPI,Completed,31-10-2021
2403,16-01-2024,C8851,Consumer,Germany,Munich,Groceries,Rice,2,1460,50,292,3162,UPI,Completed,16-01-2024
2404,24-06-2023,C3939,Home Office,Germany,Munich,Home Appliances,Refrigerator,2,2458,50,491.6,5357.6,Net Banking,Returned,24-06-2023
2405,13-11-2023,C9714,Home Office,India,Bangalore,Electronics,Laptop,4,1288,0,515.2,5667.2,Net Banking,Returned,13-11-2023
2406,27-11-2021,C9004,Home Office,India,Bangalore,Home Appliances,Washing Machine,4,1441,150,576.4,6190.4,Cash,Returned,27-11-2021
2407,11-08-2022,C8731,Home Office,Germany,Munich,Electronics,Headphones,3,1441,0,432.3,4755.3,Credit Card,Completed,11-08-2022
2408,05-06-2024,C7106,Consumer,India,Mumbai,Home Appliances,Washing Machine,1,426,0,42.6,468.6,UPI,Completed,05-06-2024
2409,10-06-2023,C1261,Home Office,India,Delhi,Electronics,Laptop,2,1065,50,213,2293,Debit Card,Completed,10-06-2023
2410,03-09-2021,C3416,Consumer,India,Bangalore,Home Appliances,Washing Machine,4,438,50,175.2,1877.2,Credit Card,Cancelled,03-09-2021
2411,17-09-2024,C8374,Consumer,UK,London,Fashion,T-Shirt,1,1338,0,133.8,1471.8,Debit Card,Returned,17-09-2024
2412,25-04-2021,C6301,Consumer,India,Mumbai,Electronics,Mobile,4,970,100,388,4168,Credit Card,Completed,25-04-2021
2413,15-05-2021,C2731,Consumer,India,Bangalore,Fashion,T-Shirt,1,1596,0,159.6,1755.6,Debit Card,Completed,15-05-2021
2414,29-04-2022,C3075,Consumer,Germany,Berlin,Fashion,Shoes,3,957,150,287.1,3008.1,Credit Card,Returned,29-04-2022
2415,14-04-2025,C4459,Corporate,Germany,Munich,Electronics,Headphones,4,320,0,128,1408,Credit Card,Returned,14-04-2025
2416,04-12-2023,C4569,Home Office,Germany,Munich,Groceries,Rice,5,1118,0,559,6149,Credit Card,Cancelled,04-12-2023
2417,11-07-2023,C7380,Corporate,USA,Chicago,Groceries,Oil,1,1104,0,110.4,1214.4,Net Banking,Completed,11-07-2023
2418,11-06-2024,C7574,Home Office,UK,London,Fashion,Shoes,1,2388,0,238.8,2626.8,Cash,Completed,11-06-2024
2419,05-11-2025,C9372,Corporate,UK,London,Fashion,T-Shirt,4,1397,0,558.8,6146.8,Cash,Returned,05-11-2025
2420,17-06-2022,C1078,Corporate,UK,London,Groceries,Rice,1,300,100,30,230,UPI,Cancelled,17-06-2022
2421,20-04-2022,C3302,Home Office,India,Delhi,Home Appliances,Refrigerator,3,2478,100,743.4,8077.4,UPI,Completed,20-04-2022
2422,14-04-2024,C9739,Consumer,UK,Manchester,Home Appliances,Washing Machine,5,2703,0,1351.5,14866.5,Net Banking,Returned,14-04-2024
2423,09-03-2024,C9994,Home Office,Germany,Berlin,Fashion,Shoes,5,2605,0,1302.5,14327.5,Credit Card,Completed,09-03-2024
2424,14-11-2022,C1601,Corporate,UK,London,Fashion,Shoes,1,2909,150,290.9,3049.9,Net Banking,Returned,14-11-2022
2425,04-07-2023,C4706,Home Office,Germany,Munich,Groceries,Oil,5,892,150,446,4756,Debit Card,Completed,04-07-2023
2426,09-06-2022,C4271,Corporate,USA,New York,Fashion,Shoes,5,1539,0,769.5,8464.5,UPI,Returned,09-06-2022
2427,27-07-2024,C9474,Home Office,India,Mumbai,Electronics,Headphones,2,1813,0,362.6,3988.6,UPI,Cancelled,27-07-2024
2428,06-06-2023,C8267,Consumer,UK,London,Fashion,Jeans,1,747,0,74.7,821.7,Debit Card,Completed,06-06-2023
2429,09-04-2023,C3136,Home Office,UK,London,Electronics,Mobile,2,325,150,65,565,UPI,Cancelled,09-04-2023
2430,21-06-2021,C5534,Consumer,USA,Chicago,Fashion,Shoes,5,2335,150,1167.5,12692.5,UPI,Returned,21-06-2021
2431,14-07-2021,C8355,Corporate,India,Delhi,Home Appliances,Washing Machine,4,943,150,377.2,3999.2,Credit Card,Cancelled,14-07-2021
2432,16-11-2023,C2432,Consumer,Germany,Munich,Home Appliances,Microwave,2,877,0,175.4,1929.4,Credit Card,Completed,16-11-2023
2433,05-01-2021,C5173,Consumer,USA,Austin,Electronics,Mobile,3,2840,0,852,9372,Net Banking,Completed,05-01-2021
2434,07-07-2024,C5447,Home Office,India,Delhi,Fashion,Jeans,3,2861,100,858.3,9341.3,UPI,Cancelled,07-07-2024
2435,07-06-2022,C5943,Corporate,India,Chennai,Fashion,Shoes,4,2696,0,1078.4,11862.4,Net Banking,Returned,07-06-2022
2436,11-02-2022,C5020,Consumer,Germany,Berlin,Fashion,Jeans,1,2279,100,227.9,2406.9,Net Banking,Completed,11-02-2022
2437,19-02-2021,C2312,Corporate,USA,San Francisco,Fashion,Jeans,2,224,100,44.8,392.8,Cash,Completed,19-02-2021
2438,03-07-2023,C7903,Corporate,Germany,Munich,Groceries,Spices,3,787,0,236.1,2597.1,Net Banking,Completed,03-07-2023
2439,02-08-2025,C1624,Corporate,UK,London,Groceries,Rice,5,848,50,424,4614,Net Banking,Cancelled,02-08-2025
2440,31-03-2021,C1395,Consumer,USA,San Francisco,Home Appliances,Microwave,4,294,50,117.6,1243.6,Cash,Returned,31-03-2021
2441,30-12-2021,C2035,Consumer,India,Chennai,Groceries,Oil,2,938,50,187.6,2013.6,UPI,Cancelled,30-12-2021
2442,27-01-2023,C2035,Corporate,Germany,Berlin,Electronics,Laptop,1,1028,150,102.8,980.8,Debit Card,Returned,27-01-2023
2443,16-07-2024,C5481,Corporate,UK,Manchester,Fashion,Jeans,2,1939,100,387.8,4165.8,Cash,Completed,16-07-2024
2444,03-03-2024,C3335,Corporate,Germany,Munich,Groceries,Spices,5,1026,0,513,5643,Cash,Cancelled,03-03-2024
2445,14-04-2025,C9813,Home Office,UK,London,Electronics,Laptop,3,367,0,110.1,1211.1,UPI,Cancelled,14-04-2025
2446,17-07-2022,C8929,Consumer,India,Bangalore,Home Appliances,Washing Machine,4,1913,100,765.2,8317.2,UPI,Cancelled,17-07-2022
2447,07-10-2025,C5374,Home Office,UK,Manchester,Groceries,Rice,4,1701,0,680.4,7484.4,Net Banking,Cancelled,07-10-2025
2448,24-10-2023,C7322,Corporate,Germany,Berlin,Groceries,Rice,2,2800,100,560,6060,Credit Card,Returned,24-10-2023
2449,21-10-2024,C5347,Consumer,Germany,Berlin,Fashion,T-Shirt,2,2081,0,416.2,4578.2,Credit Card,Returned,21-10-2024
2450,28-08-2021,C6962,Home Office,UK,Manchester,Fashion,Shoes,4,2439,100,975.6,10631.6,UPI,Returned,28-08-2021
2451,26-12-2023,C5811,Corporate,UK,London,Fashion,Jeans,3,718,100,215.4,2269.4,Credit Card,Returned,26-12-2023
2452,07-10-2025,C7486,Home Office,UK,London,Home Appliances,Microwave,1,2675,50,267.5,2892.5,UPI,Cancelled,07-10-2025
2453,12-02-2021,C2927,Corporate,UK,London,Electronics,Mobile,1,2891,100,289.1,3080.1,Debit Card,Completed,12-02-2021
2454,09-07-2023,C1971,Home Office,India,Chennai,Home Appliances,Refrigerator,1,2066,150,206.6,2122.6,Debit Card,Cancelled,09-07-2023
2455,14-11-2022,C3992,Home Office,Germany,Munich,Fashion,T-Shirt,4,477,150,190.8,1948.8,Cash,Completed,14-11-2022
2456,19-06-2024,C3367,Corporate,Germany,Berlin,Home Appliances,Refrigerator,1,578,50,57.8,585.8,Net Banking,Returned,19-06-2024
2457,26-09-2021,C8899,Consumer,India,Delhi,Electronics,Headphones,1,2380,0,238,2618,UPI,Completed,26-09-2021
2458,11-11-2022,C5985,Consumer,UK,Manchester,Fashion,Jeans,2,2377,50,475.4,5179.4,UPI,Completed,11-11-2022
2459,29-08-2025,C2103,Corporate,USA,New York,Fashion,T-Shirt,1,1842,0,184.2,2026.2,Cash,Completed,29-08-2025
2460,03-06-2023,C5933,Consumer,India,Delhi,Home Appliances,Washing Machine,3,2775,50,832.5,9107.5,Cash,Completed,03-06-2023
2461,06-06-2021,C1065,Home Office,UK,Manchester,Electronics,Laptop,1,2484,50,248.4,2682.4,Cash,Completed,06-06-2021
2462,03-08-2024,C4997,Home Office,UK,London,Fashion,Shoes,3,1364,50,409.2,4451.2,Debit Card,Returned,03-08-2024
2463,29-05-2023,C8067,Home Office,USA,San Francisco,Fashion,Jeans,4,1575,100,630,6830,Net Banking,Completed,29-05-2023
2464,12-03-2021,C8357,Corporate,UK,London,Groceries,Oil,1,1763,0,176.3,1939.3,UPI,Cancelled,12-03-2021
2465,30-12-2021,C8568,Corporate,India,Bangalore,Fashion,Jeans,3,559,0,167.7,1844.7,UPI,Cancelled,30-12-2021
2466,27-07-2024,C6170,Consumer,Germany,Berlin,Fashion,T-Shirt,5,824,0,412,4532,Credit Card,Completed,27-07-2024
2467,24-04-2023,C2182,Consumer,UK,Manchester,Fashion,Jeans,2,1841,0,368.2,4050.2,UPI,Returned,24-04-2023
2468,07-01-2024,C7373,Consumer,USA,San Francisco,Electronics,Mobile,1,2504,100,250.4,2654.4,Cash,Cancelled,07-01-2024
2469,31-08-2023,C4797,Consumer,India,Mumbai,Home Appliances,Washing Machine,1,628,100,62.8,590.8,UPI,Returned,31-08-2023
2470,31-12-2023,C9788,Consumer,UK,London,Groceries,Oil,2,1663,50,332.6,3608.6,Credit Card,Completed,31-12-2023
2471,23-05-2023,C6911,Home Office,UK,Manchester,Electronics,Headphones,1,1640,100,164,1704,Net Banking,Completed,23-05-2023
2472,11-03-2025,C6734,Consumer,USA,Austin,Home Appliances,Washing Machine,1,2984,50,298.4,3232.4,Debit Card,Cancelled,11-03-2025
2473,25-06-2023,C2688,Corporate,UK,London,Electronics,Laptop,1,2656,150,265.6,2771.6,Debit Card,Completed,25-06-2023
2474,24-12-2023,C6055,Home Office,Germany,Berlin,Home Appliances,Refrigerator,4,1945,50,778,8508,Debit Card,Returned,24-12-2023
2475,19-06-2022,C5105,Home Office,USA,Austin,Home Appliances,Microwave,2,1991,0,398.2,4380.2,Cash,Cancelled,19-06-2022
2476,02-08-2023,C5802,Consumer,USA,Chicago,Groceries,Rice,4,1718,50,687.2,7509.2,Debit Card,Completed,02-08-2023
2477,29-03-2023,C7880,Home Office,Germany,Berlin,Electronics,Laptop,5,1564,100,782,8502,Credit Card,Cancelled,29-03-2023
2478,10-02-2025,C9992,Home Office,India,Mumbai,Home Appliances,Washing Machine,1,1049,0,104.9,1153.9,Debit Card,Returned,10-02-2025
2479,04-10-2023,C4540,Home Office,USA,Austin,Home Appliances,Washing Machine,1,2292,0,229.2,2521.2,Cash,Completed,04-10-2023
2480,04-10-2023,C5105,Corporate,UK,London,Groceries,Oil,2,278,150,55.6,461.6,Debit Card,Cancelled,04-10-2023
2481,18-11-2024,C3047,Consumer,India,Delhi,Fashion,Jeans,2,810,100,162,1682,Credit Card,Returned,18-11-2024
2482,11-04-2023,C9870,Corporate,UK,Manchester,Electronics,Headphones,5,1735,150,867.5,9392.5,UPI,Returned,11-04-2023
2483,22-04-2022,C4731,Consumer,Germany,Munich,Electronics,Mobile,4,2879,50,1151.6,12617.6,Debit Card,Returned,22-04-2022
2484,23-01-2022,C7887,Home Office,USA,Austin,Electronics,Mobile,4,471,0,188.4,2072.4,Debit Card,Cancelled,23-01-2022
